Filename,Feature Type,Feature Value,Combined Feature
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/metadata-modules/data-source/data-source.entity',importSources_'src/engine/metadata-modules/data-source/data-source.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/metadata-modules/data-source/data-source.service',importSources_'src/engine/metadata-modules/data-source/data-source.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/metadata-modules/field-metadata/field-metadata.entity',importSources_'src/engine/metadata-modules/field-metadata/field-metadata.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/metadata-modules/object-metadata/object-metadata.service',importSources_'src/engine/metadata-modules/object-metadata/object-metadata.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/metadata-modules/permissions/permissions.service',importSources_'src/engine/metadata-modules/permissions/permissions.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/metadata-modules/relation-metadata/relation-metadata.entity',importSources_'src/engine/metadata-modules/relation-metadata/relation-metadata.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/metadata-modules/role/role.entity',importSources_'src/engine/metadata-modules/role/role.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/metadata-modules/role/role.service',importSources_'src/engine/metadata-modules/role/role.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/metadata-modules/role/user-workspace-role.entity',importSources_'src/engine/metadata-modules/role/user-workspace-role.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/metadata-modules/user-role/user-role.service',importSources_'src/engine/metadata-modules/user-role/user-role.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/metadata-modules/workspace-migration/workspace-migration.service',importSources_'src/engine/metadata-modules/workspace-migration/workspace-migration.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/seeder/data-seeds/pets-data-seeds',importSources_'src/engine/seeder/data-seeds/pets-data-seeds'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/seeder/data-seeds/survey-results-data-seeds',importSources_'src/engine/seeder/data-seeds/survey-results-data-seeds'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/seeder/metadata-seeds/pets-metadata-seeds',importSources_'src/engine/seeder/metadata-seeds/pets-metadata-seeds'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/seeder/metadata-seeds/survey-results-metadata-seeds',importSources_'src/engine/seeder/metadata-seeds/survey-results-metadata-seeds'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/seeder/seeder.service',importSources_'src/engine/seeder/seeder.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/workspace-datasource/workspace-datasource.service',importSources_'src/engine/workspace-datasource/workspace-datasource.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/workspace-manager/demo-objects-prefill-data/seed-workspace-with-demo-data',importSources_'src/engine/workspace-manager/demo-objects-prefill-data/seed-workspace-with-demo-data'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/workspace-manager/standard-objects-prefill-data/standard-objects-prefill-data',importSources_'src/engine/workspace-manager/standard-objects-prefill-data/standard-objects-prefill-data'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-manager.service.ts,importSources,src/engine/workspace-manager/workspace-sync-metadata/workspace-sync-metadata.service',importSources_'src/engine/workspace-manager/workspace-sync-metadata/workspace-sync-metadata.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/index.ts,importSources,src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-index.factory',importSources_'src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-index.factory'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/index.ts,importSources,./workspace-migration-object.factory',importSources_'./workspace-migration-object.factory'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/index.ts,importSources,./workspace-migration-field.factory',importSources_'./workspace-migration-field.factory'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/index.ts,importSources,./workspace-migration-relation.factory',importSources_'./workspace-migration-relation.factory'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-field.factory.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-field.factory.ts,importSources,microdiff',importSources_'microdiff'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-field.factory.ts,importSources,twenty-shared',importSources_'twenty-shared'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-field.factory.ts,importSources,src/engine/workspace-manager/workspace-migration-builder/interfaces/workspace-migration-builder-action.interface',importSources_'src/engine/workspace-manager/workspace-migration-builder/interfaces/workspace-migration-builder-action.interface'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-field.factory.ts,importSources,src/engine/metadata-modules/field-metadata/field-metadata.entity',importSources_'src/engine/metadata-modules/field-metadata/field-metadata.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-field.factory.ts,importSources,src/engine/metadata-modules/object-metadata/object-metadata.entity',importSources_'src/engine/metadata-modules/object-metadata/object-metadata.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-field.factory.ts,importSources,src/engine/metadata-modules/workspace-migration/utils/generate-migration-name.util',importSources_'src/engine/metadata-modules/workspace-migration/utils/generate-migration-name.util'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-field.factory.ts,importSources,src/engine/metadata-modules/workspace-migration/workspace-migration.entity',importSources_'src/engine/metadata-modules/workspace-migration/workspace-migration.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-field.factory.ts,importSources,src/engine/metadata-modules/workspace-migration/workspace-migration.factory',importSources_'src/engine/metadata-modules/workspace-migration/workspace-migration.factory'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-field.factory.ts,importSources,src/engine/utils/compute-object-target-table.util',importSources_'src/engine/utils/compute-object-target-table.util'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-index.factory.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-index.factory.ts,importSources,src/engine/metadata-modules/field-metadata/interfaces/composite-type.interface',importSources_'src/engine/metadata-modules/field-metadata/interfaces/composite-type.interface'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-index.factory.ts,importSources,src/engine/workspace-manager/workspace-migration-builder/interfaces/workspace-migration-builder-action.interface',importSources_'src/engine/workspace-manager/workspace-migration-builder/interfaces/workspace-migration-builder-action.interface'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-index.factory.ts,importSources,src/engine/metadata-modules/field-metadata/composite-types',importSources_'src/engine/metadata-modules/field-metadata/composite-types'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-index.factory.ts,importSources,src/engine/metadata-modules/field-metadata/utils/compute-column-name.util',importSources_'src/engine/metadata-modules/field-metadata/utils/compute-column-name.util'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-index.factory.ts,importSources,src/engine/metadata-modules/field-metadata/utils/is-composite-field-metadata-type.util',importSources_'src/engine/metadata-modules/field-metadata/utils/is-composite-field-metadata-type.util'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-index.factory.ts,importSources,src/engine/metadata-modules/index-metadata/index-metadata.entity',importSources_'src/engine/metadata-modules/index-metadata/index-metadata.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-index.factory.ts,importSources,src/engine/metadata-modules/object-metadata/object-metadata.entity',importSources_'src/engine/metadata-modules/object-metadata/object-metadata.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-index.factory.ts,importSources,src/engine/metadata-modules/workspace-migration/utils/generate-migration-name.util',importSources_'src/engine/metadata-modules/workspace-migration/utils/generate-migration-name.util'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-index.factory.ts,importSources,src/engine/metadata-modules/workspace-migration/workspace-migration.entity',importSources_'src/engine/metadata-modules/workspace-migration/workspace-migration.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-index.factory.ts,importSources,src/engine/utils/compute-object-target-table.util',importSources_'src/engine/utils/compute-object-target-table.util'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-object.factory.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-object.factory.ts,importSources,twenty-shared',importSources_'twenty-shared'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-object.factory.ts,importSources,src/engine/workspace-manager/workspace-migration-builder/interfaces/workspace-migration-builder-action.interface',importSources_'src/engine/workspace-manager/workspace-migration-builder/interfaces/workspace-migration-builder-action.interface'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-object.factory.ts,importSources,src/engine/metadata-modules/object-metadata/object-metadata.entity',importSources_'src/engine/metadata-modules/object-metadata/object-metadata.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-object.factory.ts,importSources,src/engine/metadata-modules/relation-metadata/relation-metadata.entity',importSources_'src/engine/metadata-modules/relation-metadata/relation-metadata.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-object.factory.ts,importSources,src/engine/metadata-modules/workspace-migration/utils/generate-migration-name.util',importSources_'src/engine/metadata-modules/workspace-migration/utils/generate-migration-name.util'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-object.factory.ts,importSources,src/engine/metadata-modules/workspace-migration/workspace-migration.entity',importSources_'src/engine/metadata-modules/workspace-migration/workspace-migration.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-object.factory.ts,importSources,src/engine/metadata-modules/workspace-migration/workspace-migration.factory',importSources_'src/engine/metadata-modules/workspace-migration/workspace-migration.factory'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-object.factory.ts,importSources,src/engine/utils/compute-object-target-table.util',importSources_'src/engine/utils/compute-object-target-table.util'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-relation.factory.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-relation.factory.ts,importSources,src/engine/workspace-manager/workspace-migration-builder/interfaces/workspace-migration-builder-action.interface',importSources_'src/engine/workspace-manager/workspace-migration-builder/interfaces/workspace-migration-builder-action.interface'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-relation.factory.ts,importSources,src/engine/metadata-modules/object-metadata/object-metadata.entity',importSources_'src/engine/metadata-modules/object-metadata/object-metadata.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-relation.factory.ts,importSources,src/engine/metadata-modules/workspace-migration/workspace-migration.entity',importSources_'src/engine/metadata-modules/workspace-migration/workspace-migration.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-relation.factory.ts,importSources,src/engine/utils/compute-object-target-table.util',importSources_'src/engine/utils/compute-object-target-table.util'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-relation.factory.ts,importSources,src/engine/metadata-modules/relation-metadata/relation-metadata.entity',importSources_'src/engine/metadata-modules/relation-metadata/relation-metadata.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-relation.factory.ts,importSources,src/utils/camel-case',importSources_'src/utils/camel-case'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/factories/workspace-migration-relation.factory.ts,importSources,src/engine/metadata-modules/workspace-migration/utils/generate-migration-name.util',importSources_'src/engine/metadata-modules/workspace-migration/utils/generate-migration-name.util'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/workspace-migration-builder.module.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/workspace-migration-builder.module.ts,importSources,src/engine/metadata-modules/workspace-migration/workspace-migration.module',importSources_'src/engine/metadata-modules/workspace-migration/workspace-migration.module'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-builder/workspace-migration-builder.module.ts,importSources,./factories',importSources_'./factories'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/commands/workspace-execute-pending-migrations.command.ts,importSources,nest-commander',importSources_'nest-commander'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/commands/workspace-execute-pending-migrations.command.ts,importSources,src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.service',importSources_'src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/commands/workspace-migration-runner-commands.module.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/commands/workspace-migration-runner-commands.module.ts,importSources,src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.module',importSources_'src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.module'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/commands/workspace-migration-runner-commands.module.ts,importSources,./workspace-execute-pending-migrations.command',importSources_'./workspace-execute-pending-migrations.command'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/services/workspace-migration-enum.service.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/services/workspace-migration-enum.service.ts,importSources,class-validator',importSources_'class-validator'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/services/workspace-migration-enum.service.ts,importSources,typeorm',importSources_'typeorm'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/services/workspace-migration-enum.service.ts,importSources,uuid',importSources_'uuid'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/services/workspace-migration-enum.service.ts,importSources,src/engine/metadata-modules/field-metadata/utils/serialize-default-value',importSources_'src/engine/metadata-modules/field-metadata/utils/serialize-default-value'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/services/workspace-migration-enum.service.ts,importSources,src/engine/metadata-modules/field-metadata/utils/unserialize-default-value',importSources_'src/engine/metadata-modules/field-metadata/utils/unserialize-default-value'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/services/workspace-migration-enum.service.ts,importSources,src/engine/metadata-modules/workspace-migration/workspace-migration.entity',importSources_'src/engine/metadata-modules/workspace-migration/workspace-migration.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/services/workspace-migration-enum.service.ts,importSources,src/engine/metadata-modules/workspace-migration/workspace-migration.exception',importSources_'src/engine/metadata-modules/workspace-migration/workspace-migration.exception'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/services/workspace-migration-type.service.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/services/workspace-migration-type.service.ts,importSources,typeorm',importSources_'typeorm'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/services/workspace-migration-type.service.ts,importSources,src/engine/metadata-modules/workspace-migration/workspace-migration.entity',importSources_'src/engine/metadata-modules/workspace-migration/workspace-migration.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/services/__tests__/workspace-migration-enum.service.spec.ts,importSources,@nestjs/testing',importSources_'@nestjs/testing'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/services/__tests__/workspace-migration-enum.service.spec.ts,importSources,typeorm',importSources_'typeorm'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/services/__tests__/workspace-migration-enum.service.spec.ts,importSources,src/engine/metadata-modules/workspace-migration/workspace-migration.entity',importSources_'src/engine/metadata-modules/workspace-migration/workspace-migration.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/services/__tests__/workspace-migration-enum.service.spec.ts,importSources,src/engine/workspace-manager/workspace-migration-runner/services/workspace-migration-enum.service',importSources_'src/engine/workspace-manager/workspace-migration-runner/services/workspace-migration-enum.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/utils/convert-on-delete-action-to-on-delete.util.ts,importSources,src/engine/metadata-modules/relation-metadata/relation-metadata.entity',importSources_'src/engine/metadata-modules/relation-metadata/relation-metadata.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/utils/table-default-column.util.ts,importSources,typeorm',importSources_'typeorm'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.module.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.module.ts,importSources,src/engine/metadata-modules/workspace-migration/workspace-migration.module',importSources_'src/engine/metadata-modules/workspace-migration/workspace-migration.module'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.module.ts,importSources,src/engine/workspace-datasource/workspace-datasource.module',importSources_'src/engine/workspace-datasource/workspace-datasource.module'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.module.ts,importSources,src/engine/workspace-manager/workspace-migration-runner/services/workspace-migration-enum.service',importSources_'src/engine/workspace-manager/workspace-migration-runner/services/workspace-migration-enum.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.module.ts,importSources,./workspace-migration-runner.service',importSources_'./workspace-migration-runner.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.module.ts,importSources,./services/workspace-migration-type.service',importSources_'./services/workspace-migration-type.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.service.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.service.ts,importSources,class-validator',importSources_'class-validator'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.service.ts,importSources,typeorm',importSources_'typeorm'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.service.ts,importSources,src/engine/metadata-modules/index-metadata/index-metadata.entity',importSources_'src/engine/metadata-modules/index-metadata/index-metadata.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.service.ts,importSources,src/engine/metadata-modules/workspace-migration/workspace-migration.entity',importSources_'src/engine/metadata-modules/workspace-migration/workspace-migration.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.service.ts,importSources,src/engine/metadata-modules/workspace-migration/workspace-migration.service',importSources_'src/engine/metadata-modules/workspace-migration/workspace-migration.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.service.ts,importSources,src/engine/workspace-datasource/workspace-datasource.service',importSources_'src/engine/workspace-datasource/workspace-datasource.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.service.ts,importSources,src/engine/workspace-manager/workspace-migration-runner/services/workspace-migration-enum.service',importSources_'src/engine/workspace-manager/workspace-migration-runner/services/workspace-migration-enum.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.service.ts,importSources,src/engine/workspace-manager/workspace-migration-runner/utils/convert-on-delete-action-to-on-delete.util',importSources_'src/engine/workspace-manager/workspace-migration-runner/utils/convert-on-delete-action-to-on-delete.util'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.service.ts,importSources,src/engine/workspace-manager/workspace-migration-runner/utils/table-default-column.util',importSources_'src/engine/workspace-manager/workspace-migration-runner/utils/table-default-column.util'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.service.ts,importSources,./services/workspace-migration-type.service',importSources_'./services/workspace-migration-type.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/convert-record-positions-to-integers.command.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/convert-record-positions-to-integers.command.ts,importSources,@nestjs/typeorm',importSources_'@nestjs/typeorm'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/convert-record-positions-to-integers.command.ts,importSources,nest-commander',importSources_'nest-commander'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/convert-record-positions-to-integers.command.ts,importSources,typeorm',importSources_'typeorm'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/convert-record-positions-to-integers.command.ts,importSources,src/engine/workspace-datasource/workspace-datasource.service',importSources_'src/engine/workspace-datasource/workspace-datasource.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/convert-record-positions-to-integers.command.ts,importSources,src/engine/metadata-modules/object-metadata/object-metadata.entity',importSources_'src/engine/metadata-modules/object-metadata/object-metadata.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/services/sync-workspace-logger.module.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/services/sync-workspace-logger.module.ts,importSources,src/engine/workspace-manager/workspace-sync-metadata/commands/services/sync-workspace-logger.service',importSources_'src/engine/workspace-manager/workspace-sync-metadata/commands/services/sync-workspace-logger.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/services/sync-workspace-logger.service.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/services/sync-workspace-logger.service.ts,importSources,src/command/command-logger',importSources_'src/command/command-logger'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/services/sync-workspace-logger.service.ts,importSources,src/engine/metadata-modules/workspace-migration/workspace-migration.entity',importSources_'src/engine/metadata-modules/workspace-migration/workspace-migration.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/services/sync-workspace-logger.service.ts,importSources,src/engine/workspace-manager/workspace-sync-metadata/storage/workspace-sync.storage',importSources_'src/engine/workspace-manager/workspace-sync-metadata/storage/workspace-sync.storage'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/sync-workspace-metadata.command.ts,importSources,@nestjs/typeorm',importSources_'@nestjs/typeorm'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/sync-workspace-metadata.command.ts,importSources,nest-commander',importSources_'nest-commander'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/sync-workspace-metadata.command.ts,importSources,typeorm',importSources_'typeorm'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/sync-workspace-metadata.command.ts,importSources,src/database/commands/command-runners/active-or-suspended-workspaces-migration.command-runner',importSources_'src/database/commands/command-runners/active-or-suspended-workspaces-migration.command-runner'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/sync-workspace-metadata.command.ts,importSources,src/engine/core-modules/workspace/workspace.entity',importSources_'src/engine/core-modules/workspace/workspace.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/sync-workspace-metadata.command.ts,importSources,src/engine/metadata-modules/data-source/data-source.service',importSources_'src/engine/metadata-modules/data-source/data-source.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/sync-workspace-metadata.command.ts,importSources,src/engine/twenty-orm/twenty-orm-global.manager',importSources_'src/engine/twenty-orm/twenty-orm-global.manager'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/sync-workspace-metadata.command.ts,importSources,src/engine/workspace-manager/workspace-sync-metadata/workspace-sync-metadata.service',importSources_'src/engine/workspace-manager/workspace-sync-metadata/workspace-sync-metadata.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/sync-workspace-metadata.command.ts,importSources,./services/sync-workspace-logger.service',importSources_'./services/sync-workspace-logger.service'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/workspace-sync-metadata-commands.module.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/workspace-sync-metadata-commands.module.ts,importSources,@nestjs/typeorm',importSources_'@nestjs/typeorm'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/workspace-sync-metadata-commands.module.ts,importSources,src/engine/core-modules/workspace/workspace.entity',importSources_'src/engine/core-modules/workspace/workspace.entity'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/workspace-sync-metadata-commands.module.ts,importSources,src/engine/core-modules/workspace/workspace.module',importSources_'src/engine/core-modules/workspace/workspace.module'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/workspace-sync-metadata-commands.module.ts,importSources,src/engine/metadata-modules/data-source/data-source.module',importSources_'src/engine/metadata-modules/data-source/data-source.module'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/workspace-sync-metadata-commands.module.ts,importSources,src/engine/workspace-datasource/workspace-datasource.module',importSources_'src/engine/workspace-datasource/workspace-datasource.module'
/twenty/packages/twenty-server/src/engine/workspace-manager/workspace-sync-metadata/commands/workspace-sync-metadata-commands.module.ts,importSources,src/engine/workspace-manager/workspace-health/workspace-health.module',importSources_'src/engine/workspace-manager/workspace-health/workspace-health.module'
